SongLength,NumInstruments,Genre,Tempo,LyricalContent,ReleasedYear,Popularity
317.8261059,7,Rock,113.1936142,0.063855574,2001,17.97418375
216.4213912,3,Jazz,102.062119,0.206382465,2008,26.95100838
377.109387,4,Pop,159.1847287,0.115884231,2013,34.59318609
159.84047,8,Country,152.6188664,0.43989452,1986,44.96992008
357.1096677,2,Country,93.76776839,0.257651192,1981,19.76231357
326.9869567,3,Classical,94.2337004,0.778094395,2008,55.37482774
237.7287531,8,Jazz,163.8845727,0.660712931,1989,70.4979024
188.7106704,4,Rock,128.0197855,0.533523713,1984,48.2611745
263.866393,9,Jazz,139.1663537,0.295911207,1998,46.03464651
355.0168755,6,Pop,114.4441012,0.874678904,1998,60.03499735
260.3826253,7,Rap,132.0794604,0.559020339,1992,53.75118994
210.4734571,6,Jazz,87.92659592,0.151761614,1993,10.11800808
157.8572964,1,Rap,131.443017,0.232483752,2016,25.27171167
273.1304635,8,Country,199.1791539,0.411458737,1996,55.84175747
167.1784194,7,Classical,132.8342393,0.487941879,1989,55.62855131
307.7304476,1,Jazz,161.2212565,0.832386834,1986,79.06632879
152.1547506,4,Country,159.2974087,0.760893772,1996,70.19873418
243.7062311,7,Country,130.731437,0.160620207,1986,30.5095743
322.3198303,5,Classical,191.5247597,0.519390236,1991,68.8008737
176.4311401,3,Country,131.019588,0.193824302,1988,28.58054128
246.9565225,1,Jazz,149.5745003,0.858187814,2018,76.78520857
209.2675978,4,Classical,73.61331567,0.072230673,2021,15.79738349
239.4602897,7,Classical,180.3673726,0.449936453,2007,63.6318016
233.5113871,7,Classical,137.9458434,0.716610375,1990,62.65276172
241.7934536,8,Country,64.35324594,0.123998261,2018,2.582271385
272.3481344,7,Country,119.560941,0.445041075,2009,48.73054358
162.0530097,8,Jazz,127.1748254,0.104178839,2016,28.1962483
294.4692704,2,Country,174.0386179,0.264619189,1993,45.18892326
316.9511708,5,Pop,157.3766618,0.418528047,2002,54.44446397
254.0384995,7,Pop,68.68292186,0.347991315,2002,23.61162873
205.4118287,7,Rap,154.8658389,0.270688401,1996,42.11560413
201.2448082,4,Country,112.3600585,0.230595741,2013,24.66263692
364.4722963,2,Rap,63.80917373,0.486791841,1991,38.68074869
223.5008471,5,Rock,115.000322,0.572588051,2005,50.97713829
259.2584314,8,Classical,192.2712722,0.291741803,2010,52.2817902
163.2066716,3,Pop,82.12680156,0.932597997,2022,54.33676084
333.6217601,8,Rap,104.7135481,0.189907507,1984,32.65366261
175.0613909,1,Country,174.6099064,0.456891681,2016,57.6013868
389.4416645,7,Jazz,170.5462498,0.559992909,1984,61.75721209
333.2900945,6,Rock,195.164,0.697026887,1997,79.3874247
295.7496199,7,Rap,163.1426124,0.667642823,2009,72.66521103
276.3016934,1,Jazz,121.6209484,0.027815996,2007,14.60538455
281.2623351,7,Country,194.0381681,0.448195918,2010,63.79293715
319.4027955,1,Country,143.0042366,0.241471744,1995,44.88666098
350.2451751,9,Country,63.95446887,0.652648774,1986,52.44792908
305.0003334,1,Jazz,75.82105673,0.189303536,2014,11.4043323
223.6164399,1,Rap,87.10378689,0.489021345,2018,37.83972428
244.5077656,4,Jazz,172.2364202,0.802917893,1995,77.38870784
216.3212723,4,Classical,149.0856716,0.477888491,2020,53.13774276
309.1732286,4,Jazz,111.7066757,0.132855834,1997,29.38163331
261.471655,5,Country,161.4190359,0.210228518,2004,29.73310185
239.5349291,4,Jazz,61.23578678,0.827365354,1991,49.91650883
233.6972605,6,Pop,146.7241341,0.837999222,2009,75.53002821
213.0506005,7,Rap,137.1892275,0.420101714,2015,39.25295939
393.7260682,6,Classical,101.8303954,0.620154113,1985,53.39528804
352.5350227,8,Rock,108.6653499,0.010020783,2009,20.34828621
230.9025548,1,Rap,145.7745079,0.804533426,1986,70.05210706
191.1013823,4,Rap,77.1398218,0.354468489,2013,19.00453016
394.3641408,4,Jazz,144.6393893,0.660130389,2016,60.20296793
303.1989589,2,Rap,191.932202,0.973997733,2008,78.45103174
297.0505667,2,Rap,131.7800474,0.343337362,2008,48.7386248
199.8175841,2,Country,119.8455404,0.759137747,1982,65.97474658
176.3412306,2,Pop,192.8936893,0.614899849,2017,70.37229514
155.9710478,1,Country,175.0140578,0.871397521,2021,77.69018706
326.1234091,4,Classical,104.5944056,0.786273313,1992,72.91014238
167.2475022,3,Country,102.3503662,0.520332693,2015,29.35705253
228.2955127,1,Rap,100.4831085,0.232533789,2008,25.05075892
211.6509087,1,Rock,83.30993715,0.981462111,1988,63.64567362
235.7788791,2,Classical,147.9400866,0.728897493,2021,60.27255813
188.286125,3,Classical,136.0035405,0.927947522,2002,79.04714558
254.0712321,8,Jazz,132.3126162,0.16764548,2017,23.12854321
235.9949091,4,Jazz,84.04004642,0.003825474,2008,9.278772345
324.290923,9,Country,110.3324769,0.313292253,2000,35.89693503
172.3223811,4,Classical,161.5525579,0.257767076,2019,37.82147845
315.4753941,4,Jazz,170.4348429,0.832763551,2016,78.01105447
364.9636226,1,Classical,197.1315732,0.325840467,1988,62.09273433
235.0687456,9,Rap,133.3314923,0.192678209,1999,18.94591328
334.1110589,2,Country,179.1928087,0.512468414,1997,62.98029657
184.3250082,7,Classical,194.6490164,0.998749512,2016,93.34388614
366.0915666,6,Pop,183.612594,0.80381608,1980,84.4016288
324.172247,4,Classical,112.7328395,0.477630952,1985,49.69086205
263.8916955,8,Jazz,136.7416902,0.197659139,2016,30.48705133
341.5868033,7,Jazz,94.4939179,0.659511272,1999,51.99127296
153.4872547,7,Jazz,128.315756,0.146246336,2003,14.46527004
287.1471038,1,Pop,125.39822,0.161402862,2004,29.26904094
342.7304612,7,Rap,151.2819778,0.2938944,1992,51.09209946
340.823728,4,Country,105.2110066,0.039793623,1988,20.84132359
372.7434712,1,Jazz,104.0846261,0.576927435,2011,53.00267386
294.6354546,2,Rock,133.3432035,0.747783675,1993,56.5138836
317.8932989,6,Classical,157.277196,0.498345967,1994,59.38429524
321.3609708,8,Country,80.75258531,0.08683083,2022,11.32647307
384.044141,4,Rock,195.3923074,0.320378044,1993,52.79815806
217.6609855,9,Classical,170.022033,0.559484638,1991,68.36091471
199.9184455,7,Country,105.3553706,0.007043554,2015,13.61407152
250.4690678,7,Rap,176.1051346,0.962306045,1986,96.06880351
377.2066244,7,Rap,118.508504,0.163103389,2004,40.9374046
361.7422136,1,Country,192.2142357,0.820879185,2013,85.0792195
316.7160644,1,Country,106.1072377,0.770628595,1981,61.97342856
275.7709877,1,Pop,192.662236,0.339732705,2000,56.8789121
162.9928209,5,Country,148.3467961,0.784247004,2009,69.87411729
355.2122523,8,Rap,157.7985435,0.28097333,2001,45.42784037
385.1599998,3,Pop,82.64162495,0.889820651,2015,66.4526605
271.3076139,2,Country,80.50985064,0.32287355,2007,22.59997388
217.4356165,6,Rock,87.15526121,0.276735295,1983,30.62627559
187.7644729,9,Rap,108.8731224,0.311213372,2019,27.14803502
374.1866375,9,Classical,141.0152007,0.564951566,1982,62.91485129
251.7766223,2,Classical,198.4430767,0.484809898,1993,66.32269162
179.2245102,9,Pop,114.8986806,0.418573791,2012,38.67605073
355.4650148,6,Pop,112.9351626,0.888816461,1996,77.62514066
246.6767643,2,Classical,168.7232425,0.19729884,2014,29.66656475
233.5481785,9,Rock,148.0414633,0.039779197,2000,25.41247146
212.7503458,2,Classical,140.4314139,0.732564215,1996,69.75537456
214.9508953,5,Rap,62.65288175,0.543508248,2007,29.95094974
169.5845544,9,Jazz,166.7233898,0.513965319,1995,63.13084565
343.2303705,9,Classical,89.35502892,0.029028972,2006,11.80525546
196.0102587,4,Jazz,88.95642135,0.509060688,2004,36.51031772
172.1305788,6,Jazz,128.4873093,0.770630983,1994,58.23393579
219.4727815,7,Rock,168.2342093,0.0788123,2021,31.19492453
369.2726453,1,Jazz,157.6307767,0.612698947,2007,65.52290699
241.6697199,1,Pop,106.7760317,0.489923614,1999,35.63945268
194.9148223,4,Classical,192.6841793,0.036646224,1989,33.10332027
180.0518073,8,Pop,76.31617089,0.216873695,2019,15.80468315
301.0782456,6,Country,148.4513869,0.761245202,1992,72.74716297
288.5885131,3,Rap,115.214194,0.375945727,1987,42.03226666
228.8225845,3,Rap,64.36078085,0.466549409,1984,28.64092141
340.2594476,3,Rock,177.7824409,0.319352615,2021,45.91352243
388.2800286,7,Classical,166.0483441,0.410137687,1996,57.14759212
251.8960521,8,Classical,199.8507232,0.702192245,1981,84.20116764
351.640287,8,Pop,73.42175446,0.765430622,2003,61.69236486
220.619686,5,Classical,183.2992365,0.013937679,2013,26.95196551
164.4330398,1,Classical,106.637131,0.841211837,1981,54.13868464
354.4463325,2,Rock,133.7237802,0.070823398,2005,23.17960818
383.6824789,8,Rap,106.3102948,0.153308345,1994,29.63628477
312.2884912,3,Pop,167.5595639,0.757310094,1988,81.81772408
272.8785565,3,Rock,182.2486216,0.809538606,2008,82.46942924
342.2468538,7,Country,171.1530962,0.959431736,2006,89.98048765
284.1558199,3,Rock,168.0916959,0.589951983,2008,67.87954417
260.7599942,4,Classical,130.5752499,0.412784563,1992,49.21164236
243.3018423,5,Rock,104.5512305,0.451965585,2002,44.13647488
210.0364047,8,Country,77.47171888,0.686040366,2017,41.44293739
262.8739848,4,Classical,196.973825,0.98451008,2021,98.53693511
219.0797771,2,Rock,176.956823,0.620182632,1982,65.95958336
194.7579094,5,Rock,148.0685967,0.751533911,2018,59.59500469
161.2492053,7,Rock,116.8378672,0.652039144,2014,49.44773945
276.5354657,1,Country,105.2091585,0.800897658,1993,54.29701995
224.0814505,5,Country,133.7479797,0.287120995,1983,38.09478943
185.9669916,3,Classical,94.55455582,0.199068411,1985,28.79357759
305.0331495,4,Pop,63.77366637,0.302822151,2004,26.32457314
255.4435605,9,Pop,149.1963028,0.914673876,2021,85.93653866
389.486465,7,Pop,79.83913533,0.731926358,2014,59.91444062
398.3137539,2,Jazz,126.8710528,0.295821739,1992,39.17618401
297.9242906,5,Rock,149.8302296,0.251069134,2011,37.17300283
256.4732888,2,Country,105.5713839,0.34648061,1991,34.50296384
317.9362101,4,Jazz,84.93507183,0.17057391,2016,19.04219808
350.3380146,2,Jazz,99.16165877,0.754900544,2014,59.65308861
198.92816,9,Classical,62.75714911,0.923036597,1999,65.35210681
327.5608355,4,Jazz,90.36055859,0.441617504,1996,37.16784573
181.9667003,4,Rap,95.96948111,0.595533476,1995,45.46567988
330.5777921,8,Rock,99.781433,0.971960029,1984,77.62091444
339.7513206,9,Rock,84.62921011,0.841230096,2011,56.38067145
371.5489451,4,Pop,101.3992734,0.32579466,2016,31.88315658
283.8884537,1,Rap,158.7821212,0.512973473,2002,55.57515065
219.2563622,1,Country,138.3486234,0.837481201,2004,67.44367949
224.3731675,3,Rock,193.4091001,0.234644902,1982,47.21292516
288.0845034,4,Classical,132.0388118,0.656277074,1981,61.80787278
212.719775,2,Classical,166.5223673,0.320408825,2014,40.04413798
387.5949379,9,Jazz,188.9340734,0.843713327,2018,86.40968548
312.1707383,1,Pop,132.4716457,0.826937152,2004,75.0551099
285.5083363,9,Country,191.5219871,0.213038314,1992,49.85984331
321.9305106,3,Jazz,161.9867358,0.484109798,2010,55.07928667
257.2485068,4,Rap,136.6553294,0.835842365,1980,68.44430588
332.8973804,9,Jazz,101.6386774,0.980304379,2017,81.58522722
330.0393652,9,Pop,155.8540326,0.462726514,2020,61.06428437
374.022825,6,Rap,73.03967127,0.486482107,1992,42.30058364
235.6119947,2,Rap,147.8685951,0.406161493,2022,43.66053178
181.0863294,6,Rock,95.53274719,0.341098252,1981,26.7895217
335.5775614,7,Classical,173.845078,0.347213444,1992,49.29327761
316.8874748,3,Rap,103.561221,0.260856587,2006,37.5788576
183.3699931,4,Rap,122.3106599,0.299119279,1982,37.55504291
310.9891449,6,Pop,197.9285901,0.928279601,2019,94.51352815
370.1626444,2,Rap,133.0352046,0.038158974,2015,15.86100396
302.7366314,1,Classical,128.5532541,0.135913551,2004,27.50044449
317.7732893,5,Rock,62.08723044,0.68364243,2008,31.21060095
363.9343147,8,Jazz,160.8155566,0.734672569,2011,73.7882672
370.6399692,9,Jazz,177.7318834,0.256818148,1984,52.19561613
394.4983559,8,Rock,85.51189065,0.201800729,2021,25.14709228
265.8869598,8,Jazz,127.6402019,0.347090063,2007,56.48838035
321.6474784,6,Classical,121.4376186,0.040345759,1999,28.38458882
305.5216751,1,Pop,136.1964031,0.551271541,2004,40.66861348
277.4635024,2,Classical,116.6811874,0.441845323,2019,33.8517447
335.1949668,1,Pop,130.0510407,0.165636738,2020,28.35081903
342.7280509,2,Rock,99.68191352,0.329852577,2011,27.44881061
345.1963708,2,Jazz,153.8284454,0.496895362,2005,58.14358456
351.4175382,3,Jazz,126.3938116,0.620040037,2005,58.43796854
386.1914325,9,Jazz,193.2278116,0.361660392,2022,64.43159586
194.2883808,5,Classical,129.3817258,0.271502845,2001,33.60329528
251.3313402,7,Rap,85.59229124,0.971379215,1988,70.98509694
275.6369017,8,Country,82.59148121,0.618024778,1985,45.445732
202.4732106,4,Pop,151.9154757,0.007443589,2005,18.09882897
184.9128137,3,Country,89.9722456,0.885252225,1987,65.22223864
382.126938,5,Rap,180.7754678,0.288804036,1998,48.21389988
311.9543615,7,Pop,178.6764872,0.292051229,2013,53.25264393
225.2297683,7,Classical,162.5044507,0.152514283,2015,36.78938441
322.1579073,7,Classical,119.5112444,0.927667709,1997,81.92738709
309.3747007,1,Country,77.40470306,0.552500237,1983,35.15781005
383.4373558,7,Pop,164.2507537,0.859008611,2020,91.46120343
191.2037039,2,Jazz,106.1146129,0.089535097,2010,11.74222009
157.5967649,7,Rock,178.3989609,0.255352913,2020,29.72300534
309.1674205,3,Rap,152.9326002,0.132531396,2010,42.54860463
174.2380309,3,Country,90.85923513,0.969134432,2014,66.67581889
298.1207485,2,Pop,167.8579582,0.031302819,2008,29.40614469
183.6087824,9,Rap,94.57845934,0.416760578,1998,35.02430783
210.1676287,6,Country,119.4147692,0.876075082,2002,74.68788563
201.4218155,3,Jazz,135.8750702,0.482464449,2006,40.69264898
359.7098342,5,Rap,189.6684223,0.505737666,1992,63.57987717
248.2988003,6,Rock,118.511279,0.397001033,1982,41.3991902
343.7832058,4,Rap,76.63427462,0.25993929,2004,19.69152805
378.7503844,8,Jazz,121.7052413,0.680470262,1981,68.62568661
197.0756312,6,Country,84.02516896,0.447549035,2002,26.040986
276.48145,2,Rap,170.4291764,0.006975935,1985,27.24729634
390.8056349,8,Classical,68.47981164,0.916592365,1980,74.48731593
246.9122014,5,Rap,129.9198636,0.927192874,1984,74.09059814
349.7705364,2,Rock,185.4718689,0.116090024,2019,42.51760971
312.6970802,5,Pop,154.4253632,0.314976544,2002,54.13720738
154.1481202,2,Classical,177.39821,0.036944686,2016,25.84053882
172.6047444,4,Country,176.1747385,0.216136158,1981,49.06786498
253.7064139,1,Country,126.361263,0.200701542,2003,19.29590175
360.4996382,8,Jazz,93.64493374,0.216893941,2002,27.69532349
240.7831476,1,Rock,128.7402758,0.104881543,1988,27.87808194
289.9100828,8,Jazz,107.4698121,0.490559375,2009,45.57586591
172.0355608,4,Rock,116.1917478,0.267185389,2020,24.8828081
216.8024739,4,Rap,117.0924218,0.393327049,2019,35.42161539
334.4819422,7,Jazz,100.4007594,0.118286649,2003,11.66422466
397.0655288,8,Country,175.3426645,0.093581919,2020,30.82524556
165.0567362,9,Jazz,60.99508459,0.824313283,1982,50.72935698
270.4593134,3,Pop,90.51680519,0.14581918,1996,7.043224805
265.9524562,8,Rock,99.31043185,0.955831453,2011,65.72455052
321.181291,9,Jazz,187.2787706,0.653925812,1982,69.88473155
287.3822206,3,Rap,108.0389775,0.117869964,1981,24.07852302
282.4126446,9,Pop,170.2336638,0.540570067,1997,67.31614907
172.8383107,4,Country,92.6421198,0.718174982,1991,60.59543958
196.2095995,7,Pop,186.8720512,0.875474775,1996,83.06319348
373.0116388,9,Country,86.66535529,0.383383511,2000,39.10933288
370.4293266,1,Classical,63.5953339,0.737847058,1990,44.41154372
391.1726197,2,Rap,159.0024869,0.304933194,1992,56.99744615
206.345317,2,Pop,155.4016372,0.062236328,2000,35.90264795
347.6807912,9,Pop,167.7742623,0.744112091,2021,72.89578663
293.8397933,2,Classical,117.8106058,0.420065599,1982,46.44870262
251.2277036,9,Country,68.36480475,0.305748258,2019,22.25935991
216.2618219,2,Rock,153.7176625,0.160436967,2012,30.98548319
159.4461266,9,Rock,83.6084698,0.300543512,1998,26.87570381
392.4697067,8,Country,128.7768559,0.004410134,1996,21.37416473
328.1553333,2,Rap,142.1105434,0.643915209,1985,65.13395438
200.62014,9,Pop,178.5395571,0.452590026,2017,57.75170457
173.7210575,8,Jazz,167.9972617,0.746260868,1990,72.39668682
188.1347607,1,Rock,101.2975337,0.247185476,1993,33.5752672
323.8668017,5,Country,81.33236888,0.595460124,2018,40.6055725
201.7092777,3,Rock,77.4744405,0.212211968,1987,14.20990346
248.2744312,9,Pop,111.8356697,0.539843436,1992,55.19775514
187.6238745,3,Rap,85.30275586,0.7239028,1980,49.1917376
243.1721293,8,Pop,91.19749573,0.03618613,1990,11.67998477
288.2037189,2,Country,187.9204001,0.316495642,2006,50.39538707
363.4871158,9,Rock,148.7827478,0.98035429,2011,88.15808692
223.0545576,4,Classical,77.97534417,0.996048125,1986,71.34376326
228.7102889,9,Country,140.4137425,0.255685117,1994,36.12857046
223.5099275,1,Jazz,114.1155009,0.085230311,2012,13.72217598
388.7937901,7,Rap,160.3391903,0.851238629,1997,72.48912977
367.4764835,9,Classical,142.2406002,0.167780332,2006,37.05626025
256.9003334,5,Rock,152.6924148,0.475085909,2018,53.03678435
357.6556901,5,Classical,95.67886763,0.327571466,1988,29.07076635
386.5946633,4,Jazz,102.2191265,0.084360935,1997,18.67401756
362.8711123,9,Rock,81.74376315,0.982265829,2009,67.58749423
350.7926279,2,Rap,118.5486918,0.960753167,1998,83.95484702
210.4764431,9,Pop,73.16618513,0.512387235,1992,33.31161313
267.7919747,3,Country,68.17493326,0.034852383,1988,10.0775889
261.6721804,9,Classical,169.4008809,0.979257528,2022,88.63370149
395.0129857,2,Pop,74.73643664,0.432207357,1982,42.62145452
318.2416556,5,Pop,86.89416528,0.402631684,1988,30.24334748
300.873274,5,Jazz,92.52027632,0.0918504,2000,16.32048422
316.2279311,6,Classical,97.38452728,0.351099035,2022,21.50994323
311.3835891,1,Jazz,82.37180453,0.971778329,2016,66.79097818
177.0064385,3,Jazz,84.71061727,0.540367362,2022,26.56006289
300.1457992,4,Rap,102.0253033,0.456491695,1997,45.85492923
318.0338869,9,Rap,98.24282785,0.064213217,2012,22.1421084
326.8807047,3,Jazz,147.9465633,0.795575548,1997,81.15236983
382.4804408,6,Jazz,89.06329704,0.200514351,1983,33.17841596
210.375157,2,Classical,115.7693227,0.107392582,1983,22.88686258
196.5339744,7,Rap,176.7541375,0.439541649,2009,60.41864734
240.1067068,4,Rock,127.2172225,0.844762735,1992,78.28954439
175.7365362,3,Jazz,106.7407726,0.161941755,1993,20.9627372
325.1528741,7,Rock,83.59911829,0.00064887,1991,8.513575401
324.9282693,4,Country,182.1547109,0.78156807,2000,79.43528741
336.5637236,4,Country,72.51682337,0.949683427,1994,59.06459409
378.5851107,8,Rap,112.2287006,0.605698252,2000,60.88704978
249.2967216,8,Country,143.6321731,0.296963353,2016,39.3816325
252.9866372,8,Rock,150.5600458,0.061474827,2014,24.19397724
155.9938618,2,Pop,71.60438596,0.50674458,1994,29.06249549
324.5185846,6,Pop,92.25257531,0.882205313,1986,63.49899135
224.5165503,6,Classical,186.8081609,0.830542254,2015,83.22837724
181.5275354,3,Pop,115.9312031,0.50691996,2004,40.25595583
273.08137,1,Country,94.0803295,0.624147623,2020,47.36981928
160.146428,5,Jazz,136.3314187,0.697025114,1993,52.1790196
323.1232067,1,Jazz,185.295293,0.250155412,2020,44.25216835
235.3296615,3,Rap,70.23823356,0.265232954,2009,25.73548605
322.4740008,3,Rap,145.7164477,0.994376817,2013,78.88048949
189.0516422,7,Classical,74.50099721,0.745338893,2016,44.85020082
283.3886084,3,Jazz,66.12711152,0.934666337,1981,69.08956062
292.3016158,2,Rock,133.6856592,0.520052742,2015,54.07696095
244.5868954,5,Jazz,115.7442512,0.542326027,2015,40.47931192
261.9929141,8,Rap,104.9644693,0.65365142,2016,48.52958535
304.5712553,4,Pop,170.0520721,0.427527427,2005,59.54610705
151.6160894,8,Jazz,198.0253729,0.578215681,1995,70.83294195
237.2051335,4,Country,149.0260587,0.429946059,1987,51.17553409
230.2136357,5,Rap,185.2781477,0.328154619,2004,44.11184283
399.218563,7,Pop,197.092913,0.173546401,1989,46.47025483
268.480305,4,Jazz,144.0289601,0.118532241,2001,25.63860035
179.4377707,6,Pop,116.7718896,0.8185654,1984,80.50311776
189.9699408,2,Rap,116.6738423,0.942655933,1983,69.40735712
361.637694,3,Pop,116.1911544,0.782895459,1997,67.11435704
303.9060992,8,Classical,92.09568222,0.289202302,1993,28.52300871
254.5328999,9,Rock,87.67428135,0.473347979,1998,31.12047245
283.330887,1,Jazz,136.1243903,0.220565661,2022,29.40218146
323.3443846,9,Classical,186.4576032,0.762239279,1987,83.11508103
333.983848,2,Rap,64.20529383,0.773459885,2002,47.50566938
305.018189,9,Rock,141.0035058,0.110322876,2016,30.07010969
235.3111124,8,Rap,144.8635797,0.412205563,1990,43.8026079
162.0465031,5,Jazz,153.7578663,0.588297058,2017,59.47635782
287.2182004,7,Rap,160.9966179,0.700888236,1991,75.5400876
329.6509352,2,Jazz,138.8619267,0.388683215,2004,43.46849911
272.7739323,1,Rap,144.5352721,0.039535593,1992,28.06923061
156.4597431,4,Country,177.7787542,0.247485415,2002,50.55932798
383.066721,1,Country,124.9725903,0.559356368,1998,44.22321856
356.8255374,7,Country,134.435169,0.479278464,1995,57.24327001
322.0294148,5,Country,155.4209456,0.859761603,2020,70.1087922
196.7268241,3,Pop,120.8638959,0.233072293,1994,34.20071587
208.0045451,4,Pop,185.5495316,0.283249709,1989,47.2304604
379.3372254,3,Jazz,194.4725854,0.230961431,1992,48.84223646
278.1256622,7,Rock,102.6666522,0.328687229,2003,34.15869305
343.0795979,7,Classical,113.5788799,0.782834463,1992,73.08823739
351.0413912,9,Classical,81.64272599,0.014741626,2007,12.32315866
316.6501198,3,Classical,188.7670487,0.245200546,2016,33.84806963
207.6596601,9,Rock,71.02652651,0.49621711,2011,31.33688959
278.7323738,4,Rap,148.7383501,0.882920772,1999,81.61708963
166.502461,8,Pop,92.06362769,0.714995781,1996,49.71708698
209.7112901,7,Country,102.4500851,0.909536502,1980,67.75742105
252.4177633,6,Jazz,97.28775579,0.468164679,1996,46.09347982
272.6122742,6,Rock,100.1634657,0.111365823,2002,19.3359759
227.5771205,7,Jazz,89.70817064,0.190552942,2000,16.4106096
250.5390955,5,Rock,77.30093339,0.993884251,1997,59.984281
295.4928505,8,Jazz,158.4209076,0.174144528,1985,46.13702032
316.0314348,5,Country,100.0405344,0.733132691,1982,57.89758246
275.3189112,4,Jazz,125.0641298,0.654344749,1988,58.63629333
194.6126685,7,Rock,177.3178442,0.986101843,1992,91.56971504
386.0666223,3,Country,112.0817418,0.969589327,1994,72.61811917
204.0078601,3,Rap,164.8446318,0.83462474,1989,73.96056624
306.9270133,2,Jazz,119.0206732,0.051014683,2003,17.94209889
171.0319156,5,Jazz,108.1478325,0.571603851,1981,45.64936437
152.571124,6,Rock,81.005567,0.66667964,2019,44.57810601
297.0215615,5,Rap,158.5509106,0.264696883,2015,37.76403987
205.1529882,5,Country,106.7709818,0.668200697,1993,54.94624437
219.3807012,5,Jazz,76.62981899,0.683460992,2019,36.59661579
364.1224603,5,Rock,152.638293,0.504499529,1992,58.82937676
329.5307691,3,Country,135.0692839,0.793587884,2000,65.77601005
275.8362827,8,Rock,159.8599802,0.29664591,2019,36.68686255
321.9746614,2,Classical,164.4744193,0.695179747,1982,78.20394966
315.8808985,6,Classical,154.3862375,0.286839661,1990,50.5458443
190.9322395,5,Rap,164.0508351,0.789193137,2009,77.77726324
162.9558842,4,Classical,178.7038184,0.12657954,1989,43.76957601
208.6064,9,Classical,117.5702133,0.721299146,2020,62.63575896
212.1349552,4,Country,102.050375,0.484207047,2003,38.46742717
277.2783463,1,Jazz,89.74816575,0.329110001,2010,19.05863584
203.2410404,6,Jazz,133.5576899,0.144739098,1996,17.44723087
255.4570446,2,Country,159.6590312,0.598192482,2004,59.15811181
152.0799856,9,Pop,91.40534862,0.446923452,2017,30.49678476
159.9528599,9,Rock,174.4483518,0.003508505,2000,36.68859271
307.5618049,1,Pop,115.3944454,0.997321548,2018,74.31381773
262.2594401,5,Rap,155.3313732,0.219333642,2015,25.05096092
298.919956,9,Classical,104.2844972,0.876764907,1982,73.89678371
225.6165794,3,Pop,77.12388777,0.618084117,1989,47.87654404
320.6331149,3,Country,180.4204837,0.608572451,1996,69.29410301
273.1338452,2,Classical,125.3552962,0.024788332,1999,19.12382741
378.0518928,4,Classical,108.3239549,0.618009867,2020,61.7065652
396.6423727,2,Pop,70.2776931,0.180494932,2019,22.84521047
156.1001954,4,Classical,166.8405394,0.405757781,1992,48.46153047
160.6055746,8,Classical,131.1926644,0.830517828,2020,59.06907839
193.5273338,4,Classical,171.4897318,0.27144155,2015,39.75041409
381.7776572,3,Classical,199.0234216,0.656115634,1981,84.43237333
307.959303,9,Country,184.4287836,0.172463867,1994,35.35639984
214.4207221,6,Jazz,87.72010279,0.908644871,2014,65.9563133
197.9433646,5,Jazz,152.3885666,0.259474026,2021,36.26330367
300.938786,4,Country,67.78191388,0.483621913,2002,31.50474035
383.2169225,5,Rap,92.72297445,0.201211117,1993,19.34366252
365.3545115,2,Pop,140.268387,0.842565578,1981,77.7216763
244.1691101,5,Pop,181.2324802,0.601556762,2014,78.71325038
273.3118733,8,Classical,196.9113638,0.710620304,1993,82.58938257
345.596371,9,Jazz,181.0490922,0.213002192,1996,53.76874535
188.0062133,6,Jazz,185.9068239,0.125370706,1988,41.55972709
237.5017171,4,Country,121.4267392,0.83249238,2007,71.92055481
213.0174717,4,Country,122.7607742,0.457747399,2020,37.69711155
246.1278319,9,Rock,85.11035654,0.975428762,1999,73.60681262
274.1917147,8,Pop,190.5668653,0.231196654,2012,51.5423688
217.4374029,3,Country,171.6552165,0.105255345,1988,31.44705907
275.0696338,3,Jazz,117.5434161,0.292334825,1997,31.8945252
168.311401,5,Pop,127.3481475,0.748944455,2018,58.15982486
350.8030308,1,Classical,144.8182665,0.523793068,1987,47.4107539
225.8187869,7,Classical,93.11281992,0.849684836,2000,60.48954235
254.6983298,9,Jazz,74.28855449,0.41283142,2018,26.4181526
154.5016389,1,Rock,175.3357117,0.72272315,1982,74.50192981
283.4006367,2,Rock,102.037777,0.01417029,2006,21.08670845
258.4543549,5,Classical,161.9789817,0.597059132,1982,62.80675253
220.4562508,7,Classical,153.2877495,0.81786386,1993,77.13912963
327.4511783,2,Jazz,141.0747561,0.516500806,1982,52.88833962
189.88617,3,Rap,118.39906,0.391966737,1998,38.23367532
194.5089917,2,Classical,86.19002613,0.873873153,1994,47.40575052
349.3565054,3,Country,66.2010937,0.799447391,2014,50.34146883
212.4172382,8,Jazz,129.5332653,0.717687912,1997,62.7717012
190.6652038,3,Country,90.12197526,0.963812994,1983,63.01373683
221.6651453,7,Rock,114.3628598,0.241958461,2010,17.92429015
244.0104478,7,Pop,123.9228887,0.6582726,1990,66.90619079
212.1979472,2,Rap,116.7344859,0.959059274,2000,81.43645336
295.8421913,2,Jazz,72.68442224,0.344261541,1998,23.76476537
393.9684387,4,Pop,192.4688239,0.967271622,2007,96.80565097
254.2983546,8,Pop,148.692514,0.808362819,2022,66.45826446
234.3005088,1,Country,136.4800329,0.404834303,1993,41.36157651
320.9248864,9,Pop,167.5013524,0.991669413,2017,92.61412113
